stemming;label
['malam', 'menginap', 'hotel', 'kenang', 'indah', 'yogyakarta', 'ramah', 'layan', 'karyawan', 'sambut', 'tamu', 'bantu', 'check', 'masuk', 'hinga', 'check', 'serasa', 'raja', 'kesiagan', 'karyawan', 'housekeping', 'tidak', 'kalah', 'bagus', 'kamar', 'bersih', 'kain', 'ganti', 'sesuai', 'permintan', 'tidur', 'nyaman', 'nyenyak', 'kualitas', 'laundry', 'tidak', 'kalah', 'bagus', 'kamar', 'layan', 'meta', 'ngin', 'dine', 'masuk', 'tidak', 'kalah', 'hebat', 'karyawan', 'layan', 'baik', 'senyum', 'tulus', 'layan', 'baik', 'terima', 'kasih', 'layan', 'karyawan', 'menginap', 'saji', 'butuh', 'makan', 'minum', 'pesan', 'menu', 'sarapan', 'menu', 'sesuai', 'segi', 'variasi', 'kombinasi', 'setuju', 'ulas', 'tidak', 'lupa', 'aman', 'tidak', 'kalah', 'hebat', 'departemen', 'kewaspadan', 'ramah', 'menginap', 'aveta', 'sempat', 'libur', 'yogyakarta', 'hotel', 'salam', 'karyawan', 'karyawan', 'hotel', 'aveta', 'juta', 'terima', 'kasih', 'catat', 'kamar', 'suite', 'rekomendasi', 'keluarga'];Positif
['nyaman', 'dekat', 'balkon', 'kamar', 'baik', 'rumah', 'warga', 'mengangu', 'hijab', 'lepas', 'hijab', 'tutup', 'gorden', 'privasi', 'tergangu', 'sisa', 'sarapan', 'lezat'];Positif
['segi', 'lokasi', 'premium', 'malioboro', 'resto', 'segi', 'saji', 'kolam', 'renang', 'fasilitas', 'setuju', 'libur', 'hotel', 'bagus', 'banget', 'giat', 'bisnis', 'temu', 'standar', 'layan', 'tingkat', 'capai', 'tingkat', 'layan', 'prima', 'layan', 'pos', 'aman', 'ramah', 'bantu', 'layan', 'baik', 'aman'];Positif
['lezat', 'banget', 'layan', 'ramah', 'lokasi', 'mudah', 'temu', 'mantap'];Positif
['hotel', 'bagus', 'nyaman', 'bersih', 'rapi'];Positif
['waktu', 'kesana', 'acara', 'donor', 'darah', 'tempat', 'nyaman', 'luas', 'tempat', 'parkir', 'luas', 'awat', 'satpam', 'tempat', 'sarapan', 'nyaman', 'senang', 'warna', 'warna', 'makan', 'saji', 'lezat'];Positif
['hotel', 'bersih', 'sarapan', 'lezat', 'karyawan', 'ramah', 'lokasi', 'mudah', 'temu', 'letak', 'jalan', 'malioboro', 'nikmat', 'tingal'];Positif
['pesan', 'kamar', 'malam', 'check', 'masuk', 'suruh', 'tungu', 'jam', 'waktu', 'indonesia', 'barat', 'mohon', 'jasa', 'lapor', 'masuk', 'boleh', 'jam'];Negatif
['kali', 'menginap', 'lokasi', 'setuju', 'layan', 'bagus', 'lampu', 'terang', 'kamar', 'bersih', 'butuh', 'tangan', 'cepat'];Positif
['layan', 'karyawan', 'ramah'];Positif
['tempat', 'mudah', 'temu', 'kemarin', 'kamar', 'tempat', 'tidur', 'jendela', 'balkon', 'tidak', 'masalah', 'ruang', 'luas', 'lokasi', 'mudah', 'temu', 'jalan', 'malioboro', 'lobi', 'samping', 'masuk', 'lorong', 'mpit', 'masuk', 'coffe', 'karyawan', 'lantai', 'kolam', 'renang', 'lantai', 'belah', 'sambut', 'tamu', 'menginap', 'jangan', 'pakai', 'sarapan', 'cari', 'makan', 'malioboro', 'seru'];Positif
['kamar', 'premier', 'malioboro', 'view', 'bagus', 'balkon', 'pandang', 'malioboro', 'sempit', 'banget', 'kamar', 'nomor', 'layan', 'setuju', 'karyawan', 'sopan', 'cepat', 'tangap', 'kemarin', 'dingin', 'ruang', 'kamar', 'tidak', 'dingin', 'malam', 'hari', 'langsung', 'baik', 'tangan', 'makan', 'sarapan', 'lezat', 'menu', 'banyak', 'jenis', 'lihat', 'setuju', 'restoran', 'nasi', 'goreng', 'spesial', 'lezat', 'banget', 'spagheti', 'carbonara', 'hambar', 'harga', 'makan', 'masuk', 'akal', 'antar', 'kamar', 'tidak', 'makan', 'waktu', 'parkir', 'parkir', 'turun', 'zona', 'turun', 'alangkah', 'baik', 'satpam', 'bantu', 'kasih', 'tunjuk', 'arah', 'untung', 'subuh', 'sehinga', 'lorong', 'mpit', 'tidak', 'ramai', 'orang', 'lokasi', 'hotel', 'letak', 'jalan', 'malioboro', 'sehinga', 'malam', 'akses', 'lorong', 'mpit', 'jalan', 'kaki', 'rekomendasi', 'wisatawan', 'rasa', 'malioboro', 'coba', 'explore', 'yogyakarta', 'cari', 'hotel', 'jalan', 'malioboro', 'macet', 'banget', 'besar', 'tukang', 'ojek', 'marah'];Positif
['sempurna', 'suruh', 'tungu', 'check', 'masuk', 'jam', 'sore'];Positif
['kamar', 'bersih', 'luas', 'lengkap', 'mandi', 'lengkap', 'balkon', 'setuju', 'layan', 'layan', 'bagus', 'pesan', 'aplikasi', 'agoda', 'minta', 'permintan', 'khusus', 'lokasi', 'nilai', 'hotel', 'aveta', 'letak', 'jalan', 'malioboro', 'mudah', 'temu', 'pergi', 'tempat', 'dekat', 'kurang', 'akses', 'ruang', 'tunggu', 'susah', 'coffe', 'pinggir', 'jalan', 'tidak', 'tunjuk', 'khusus'];Positif
['lokasi', 'mudah', 'temu', 'banget', 'pusat', 'kota', 'hotel', 'langsung', 'jalan', 'malioboro', 'kamar', 'lumayan', 'luas', 'wangi', 'layan', 'bagus'];Positif
['layan', 'fasilitas', 'puas', 'ramah', 'karyawan'];Positif
['parkir', 'valey', 'lambat', 'ambil', 'mobil', 'suruh', 'tunggu', 'sulit'];Negatif
['lokasi', 'bagus', 'jarak', 'jalan', 'kaki', 'stasiun', 'kereta', 'hotel', 'jalan', 'malioboro', 'kamar', 'besar', 'milik', 'fasilitas', 'perlu', 'malam', 'harga', 'bagus', 'eurosarapan', 'termasukami', 'meningalkan', 'tas', 'check', 'bawa', 'malam', 'haristafnya', 'ramah', 'bantu'];Positif
['lokasi', 'baik', 'layan', 'baik', 'bebas', 'ramai', 'malioboro', 'hotel', 'pilih'];Positif
['titik', 'tempat', 'malioboro', 'belah', 'malioboro', 'pusat', 'belanja', 'banyak', 'jual', 'makan', 'lezat', 'kamar', 'luas', 'kolong', 'meja', 'kotor', 'tetes', 'kopi', 'tidak', 'hilang', 'sehinga', 'tidak', 'lezat', 'pandang', 'bantal', 'noda', 'kuning', 'kamar', 'balkon', 'meja', 'debu', 'ngopi', 'teh', 'debu', 'gula', 'tidak', 'ganti'];Negatif
['tingal', 'hotel', 'jalan', 'malioboro', 'pengalaman', 'sunguh', 'takjub', 'sambut', 'hangat', 'efisiensi', 'tentu', 'suasana', 'kunjung', 'kamar', 'kamar', 'ramping', 'luas', 'tawar', 'padu', 'sempurna', 'nyaman', 'gaya', 'tempat', 'tidur', 'nyaman', 'malam', 'tenang', 'jajah', 'lingkung', 'ramai', 'kolam', 'renang', 'hotel', 'sorot', 'keluarga', 'bersih', 'awat', 'tempat', 'bagus', 'santa', 'senang', 'senang', 'kamar', 'mandi', 'moderen', 'kuat', 'orang', 'segar', 'hari', 'tamasya', 'sarapan', 'fitur', 'tonjol', 'pagi', 'nikmat', 'rangkai', 'pilih', 'segar', 'enak', 'penuh', 'selera', 'preferensi', 'sempurna', 'tualang', 'lokasi', 'jalan', 'malioboro', 'bagus', 'tempat', 'ramai', 'akses', 'mudah', 'tempat', 'wisata', 'lokal', 'toko', 'restoran', 'hotel', 'lampau', 'harap', 'pilih', 'keluarga', 'cari', 'kombinasi', 'nyaman', 'mudah', 'kualitas', 'kunjung'];Positif
['asyik', 'tidur', 'hotel', 'aveta', 'malioboro', 'suka', 'hotel', 'langsung', 'malioboro', 'samping', 'pusat', 'belanja', 'malioboro', 'pusat', 'belanja', 'menginap', 'hotel', 'aveta', 'malioboro'];Positif
['hotel', 'letak', 'jalan', 'malioboro', 'mudah', 'temu', 'rasa', 'suasana', 'yogyakarta', 'kamar', 'bersih', 'milik', 'pintu', 'hubung', 'tidak', 'bingung', 'parkir', 'mobil', 'sedia', 'tugas', 'parkir', 'lahan', 'parkir', 'sempit', 'puas', 'menginap'];Positif
['lokasi', 'mudah', 'temu', 'hotel', 'wangi', 'rempah', 'mana', 'segar', 'kulon', 'progo'];Positif
['libur', 'kesini', 'keluarga', 'hotel', 'bersih', 'kolam', 'bersih', 'kamar', 'bagus', 'luas', 'view', 'kamar', 'makan', 'lezat', 'lokasi', 'bagus', 'parkir', 'sempit', 'satpam', 'cepat', 'tanggap'];Positif
['bagi', 'pengalaman', 'menginap', 'aveta', 'acara', 'malioboro', 'lari', 'lokasi', 'mudah', 'temu', 'pinggir', 'jalan', 'malioboro', 'dekat', 'malioboro', 'pusat', 'belanja', 'sehinga', 'keluarga', 'nikmat', 'suasana', 'malioboro', 'malam', 'belanja', 'mudah', 'kecewa', 'jam', 'diberitahu', 'masuk', 'kamar', 'jam', 'kamar', 'siap', 'untung', 'barang', 'bawa', 'ditingal', 'gudang', 'sambut', 'tamu', 'bantu', 'malioboro', 'pusat', 'belanja', 'tungu', 'check', 'masuk', 'satpam', 'bantu', 'parkir', 'akses', 'masuk', 'kurang', 'mobil', 'ganti', 'kamar', 'nyaman', 'fasilitas', 'bioskop', 'anak', 'anak', 'sarapan', 'pilih', 'makan', 'agam', 'posisi', 'resto', 'pandang', 'malioboro', 'kota', 'yogyakarta', 'nikmat', 'menginap', 'aveta'];Positif
['layan', 'ramah', 'bersih', 'dekat', 'malioboro', 'sehinga', 'akses', 'jalan', 'mudah'];Positif
['jangan', 'diam', 'istirahat', 'karyawan'];Negatif
['nyaman', 'layan', 'bagus', 'terima', 'kasih', 'karyawan', 'karyawan'];Positif
['minggu', 'menginap', 'padan', 'lokasi', 'mudah', 'temu', 'dekat', 'hotel', 'banyak', 'makan', 'layan', 'ramah', 'mantap'];Positif
['tempat', 'bagus', 'menginap', 'harga', 'bagus', 'nila', 'uang'];Positif
['layan', 'ramah', 'bantu', 'karyawan', 'karyawan'];Positif
['senang', 'kesini', 'kali', 'kunjung', 'lokasi', 'jalan', 'malioboro', 'layan', 'baik'];Positif
['layan', 'ramah', 'kurang', 'tempat', 'masuk', 'mobil', 'sempit', 'bagus', 'rekomendasi', 'daerah', 'pusat', 'yogyakarta'];Positif
['hotel', 'nyaman', 'sarapan', 'lezat', 'lokasi', 'mudah', 'temu', 'karyawan', 'ramah', 'ragu', 'parkir', 'kendaran', 'hotel', 'bawa', 'kendaran', 'bantu', 'tugas', 'parkir', 'parkir'];Positif
['letak', 'mudah', 'temu', 'tidak', 'dipungkiri', 'menu', 'sarapan', 'banyak', 'nila', 'nasi', 'hangat', 'kolam', 'renang', 'bentuk', 'anak', 'anak', 'parkir', 'tugas', 'parkir', 'tidak', 'ruang', 'tunggu', 'santa'];Positif
['hotel', 'bagus', 'banget', 'bersih', 'nyaman', 'dekat', 'banget', 'kawasan', 'malioboro', 'tidak', 'cari', 'barang', 'makan', 'layan', 'setuju', 'bagus', 'banget', 'menginap', 'kali', 'tidak', 'kecewa'];Positif
['hotel', 'langsung', 'jalan', 'malioboro', 'layan'];Positif
['kamar', 'bersih', 'lorong', 'hotel', 'bersih', 'wangi', 'karyawan', 'ramah', 'handuk', 'dingin', 'hotel', 'check', 'masuk', 'cuaca', 'yogyakarta', 'panas', 'sarapan', 'setuju', 'saran', 'mentega', 'paket', 'satu', 'banyak', 'orang', 'ambil', 'mentega', 'sedia', 'pisau', 'mencampurkanya', 'remah', 'roti'];Positif
['restoranya', 'luas', 'sejuk', 'bersih', 'tidak', 'menginap', 'hotel', 'konsumsi', 'restoran', 'makan', 'lezat', 'kenyang', 'restoran', 'minum', 'segar', 'nama', 'cinjo', 'tengorokan', 'sejuk', 'terima', 'kasih'];Positif
['lokasi', 'jalan', 'malioboro', 'yogyakarta', 'menginap', 'hotel', 'jalan', 'langsung', 'belanja', 'nikmat', 'ramai', 'jalan', 'malioboro', 'hotel', 'nyaman', 'layan', 'bagus', 'makan', 'lezat', 'latih', 'iya', 'aveta', 'sedia', 'tempat', 'khusus', 'ada', 'temu', 'latih', 'harga', 'jutan', 'malam', 'layak', 'hotel', 'suasana', 'malioboro'];Positif
['hotel', 'lurus', 'susur', 'jalan', 'malioboro'];Positif
['layan', 'bagus', 'menu', 'jajan', 'pisang', 'goreng', 'tempe', 'mendoan'];Positif
['nyaman', 'tidur', 'penting', 'bantal', 'lezat', 'tidur', 'tidak', 'lembut', 'sehinga', 'nyaman', 'leher', 'hotel', 'langsung', 'sambut', 'makan', 'langsung', 'nongkrong', 'persis', 'malioboro', 'menit', 'jalan', 'kaki', 'stasiun', 'tugu', 'dekat'];Positif
['kali', 'menginap', 'tempat', 'mudah', 'temu', 'dekat', 'malioboro', 'menu', 'nasi', 'goreng', 'bihun', 'goreng', 'tidak', 'hambar', 'nasi', 'goreng', 'hambar', 'tidak', 'mie', 'goreng'];Positif
['parkir', 'tidak', 'aman', 'barang', 'taruh', 'dashboard', 'hilang', 'hadeh'];Negatif
['hotel', 'nyaman', 'malioboro', 'kamar', 'luas', 'banget', 'pesan', 'jenis', 'rendah'];Positif
['hotel', 'latar', 'malioboro', 'lokasi', 'mudah', 'temu', 'sayang', 'jam', 'malam', 'masuk', 'hotel', 'jalan', 'tutup', 'tidak', 'akses', 'jalan', 'pilih', 'masuk', 'mobil', 'parkir', 'jalan', 'mataram', 'sarapan', 'pagi', 'cakup', 'orang', 'dewasa', 'anak', 'anak', 'hitung', 'harga', 'dewasa'];Positif
['layan', 'setuju', 'karyawan', 'karyawan', 'karyawan'];Positif
['kali', 'menginap', 'kali', 'pakai', 'uang', 'jamin', 'kamar', 'check', 'tidak', 'kunci', 'bawa', 'kunci', 'tingal', 'kamar', 'hotel', 'tidak', 'masalah', 'check', 'masuk', 'lobi', 'lantai', 'susah', 'makan', 'lumayan', 'banget', 'parkir', 'sempit', 'tutup', 'jam', 'sore', 'jalan', 'hotel', 'tungu', 'jam', 'malam', 'parkir'];Positif
['hotel', 'butuh', 'uang', 'jamin', 'ribu', 'kamar', 'nyaman', 'letak', 'malioboro', 'kamar', 'jendela', 'view', 'chiki', 'oreo', 'floridina', 'air', 'mineral', 'lorong', 'galon', 'disi', 'ulang', 'pintu', 'lobi', 'samping', 'bukan', 'pinggir', 'jalan', 'bawah', 'mushola', 'lantai', 'toilet', 'sambut', 'tamu', 'lantai'];Positif
['terima', 'kasih', 'banyak', 'ramah', 'momen', 'chers'];Positif
['lokasi', 'mudah', 'temu', 'belah', 'pusat', 'belanja', 'lantai', 'kolam', 'renang', 'sambut', 'tamu', 'lantai', 'lantai', 'pakai', 'kartu', 'lift', 'privasi', 'karyawan', 'bantu', 'gerak', 'cepat', 'pinjam', 'setrika', 'langsung', 'isi'];Positif
['segi', 'lokasi', 'tidak', 'ragu', 'hotel', 'langsung', 'jalan', 'malioboro', 'kamar', 'luas', 'kasur', 'luas', 'ukur', 'superior', 'terang', 'tidak', 'remang', 'remang', 'bersih', 'tidak', 'keri', 'kamar', 'ruang', 'tunggu', 'sambut', 'tamu', 'hinga', 'tempat', 'kamar', 'wangi', 'banget', 'karyawan', 'bantu', 'ramah', 'fasilitas', 'bagus', 'banget', 'hotel', 'lihat', 'sabunya', 'tidak', 'busa', 'bersih', 'inovatif', 'peduli', 'orang', 'tidak', 'cocok', 'fasilitas', 'hotel', 'segi', 'sarapan', 'lezat', 'banget', 'kue', 'kering', 'kurang', 'banyak', 'keren', 'banget', 'tidak', 'sesal', 'habis', 'uang', 'waktu', 'aveta', 'hotel', 'sukses'];Positif
['hotel', 'pinggir', 'jalan', 'malioboro', 'lezat', 'jalan', 'jalan'];Positif
['menginap', 'malam', 'hotel', 'aveta', 'kemarin', 'puasa', 'lokasi', 'mudah', 'temu', 'jalan', 'utama', 'malioboro', 'jalan', 'jalan', 'ambil', 'kamar', 'balkon', 'senang', 'jalan', 'jalan', 'sibuk', 'kamar', 'karyawan', 'ramah', 'bantu', 'terima', 'kasih', 'ramah', 'bantu', 'proses', 'suluh', 'selamat', 'coba', 'karyawan', 'aveta', 'semoga', 'harga', 'murah'];Positif
['kali', 'menginap', 'aveta', 'hotel', 'malioboro', 'tidak', 'harap', 'baca', 'ulas', 'gogle', 'lumayan', 'bagus', 'niat', 'kesini', 'honeymon', 'sengaja', 'pilih', 'malioboro', 'biar', 'lezat', 'mana', 'hotel', 'bagus', 'layan', 'bagus', 'ucap', 'madu', 'serta', 'kue', 'handuk', 'hias', 'parkir', 'gratis', 'sarapan', 'lezat', 'banyak', 'pilih', 'kamar', 'bersih', 'dapat', 'camil', 'gratis', 'tidak', 'sesal', 'menginap', 'yogyakarta', 'rekomendasi', 'orang', 'orang', 'dekat', 'terima', 'kasih', 'aveta', 'hotel'];Positif
['enak', 'kamar', 'bersih', 'luas', 'bednya', 'lebar', 'banget', 'salur', 'televisi', 'banyak', 'sedia', 'arah', 'kiblat', 'kurang', 'tidak', 'lemari', 'menginap', 'susah', 'simpan', 'baju', 'celana', 'gantung', 'kadang', 'dengar', 'suara', 'ruang', 'bahan', 'suara', 'tidak', 'redam', 'suara', 'lokasi', 'hotel', 'jalan', 'malioboro', 'jalan', 'ujung', 'ujung', 'dekat', 'tempat', 'karyawan', 'sopan', 'santun', 'puas', 'oficenya', 'kurang', 'lantai', 'ruang', 'tunggu', 'check', 'masuk', 'lantai', 'kamar', 'lantai', 'lift', 'kali', 'toilet', 'bagus', 'bersih', 'aksesorisnya', 'banyak', 'air', 'panas', 'kencang', 'tidak', 'kran', 'wudhu', 'wudhu', 'wastafel', 'sarapan', 'banyak', 'jenis', 'kali', 'ganti', 'menu', 'tempat', 'luas', 'layan', 'lincah', 'ramah', 'aveta', 'hotel', 'rekomendasi', 'mampir', 'coba', 'terima', 'kasih', 'orang', 'layan', 'istri'];Positif
['bagi', 'pengalaman', 'menginap', 'aveta', 'hotel', 'malioboro', 'lokasi', 'mudah', 'temu', 'dekat', 'malioboro', 'pusat', 'belanja', 'jalan', 'malioboro', 'simbol', 'kota', 'yogyakarta', 'tidak', 'ragu', 'jalan', 'kaki', 'turun', 'lantai', 'dasar', 'jalan', 'kaki', 'hotel', 'bintang', 'hotel', 'bintang', 'hotel', 'bersih', 'rapi', 'wangi', 'menginap', 'malam', 'kondisi', 'kamar', 'luas', 'bersih', 'nyaman', 'dingin', 'ruang', 'dingin', 'akses', 'lift', 'guna', 'kartu', 'buat', 'private', 'sayang', 'kamar', 'tempat', 'restoran', 'suara', 'kursi', 'pindah', 'mengangu', 'tiga', 'kolam', 'renang', 'roftop', 'tempat', 'karyawan', 'tidak', 'luas', 'dekat', 'tempat', 'restoran', 'kafe', 'lantai', 'dasar', 'kempat', 'menu', 'sarapan', 'banyak', 'tingkat', 'layan', 'standar', 'masalah', 'parkir', 'mobil', 'tidak', 'luas', 'sehinga', 'guna', 'sistem', 'parkir', 'tugas', 'parkir', 'sehinga', 'tidak', 'leluasa', 'masuk', 'hotel', 'over', 'setuju', 'sukses'];Positif
['lokasi', 'mudah', 'temu', 'kota', 'yogyakrta', 'layan', 'kamar', 'puas', 'kamar', 'nyaman', 'keluarga'];Positif
['lokasi', 'tingal', 'selang', 'malioboro', 'dekat', 'stasiun'];Positif
['lokasi', 'bagus', 'banget', 'tingal', 'hotel', 'jalan', 'malioboro', 'sarapan', 'banyak', 'variasi', 'menu', 'beda', 'hotel', 'pop', 'corn', 'orang', 'suka', 'sayang', 'kurang', 'asin', 'tidak', 'manis', 'lupa', 'nama', 'geng'];Positif
['april', 'sewa', 'kamar', 'keluarga', 'triple', 'isi', 'tempat', 'tidur', 'gelas', 'ramik', 'kopi', 'gula', 'sampo', 'habis', 'sewa', 'kasur', 'kamar', 'superior', 'tiket', 'sarapan', 'makan', 'setuju'];Negatif
['letak', 'pusat', 'kota', 'yogyakarta', 'belah', 'selatan', 'pusat', 'belanja', 'malioboro', 'hotel', 'unik', 'murah', 'orang', 'kali', 'letak', 'karyawan', 'masyarakat', 'bantu', 'minta', 'tolong', 'respon', 'cepat', 'kamar', 'luas', 'pilih', 'tonton', 'televisi', 'potong', 'buah', 'kue', 'gratis', 'masuk', 'makan', 'ringan', 'minum', 'ringan', 'gratis', 'sedia', 'kamar', 'disi', 'ulang', 'habis', 'botol', 'air', 'ukur', 'ml', 'botol', 'isi', 'lantai', 'fasilitas', 'kopi', 'instan', 'balkon', 'santa', 'minum', 'kopi', 'hotel', 'tidak', 'rokok', 'sayang', 'kamar', 'mandi', 'pancur', 'lantai', 'susah', 'cuci', 'kaki', 'hati', 'hati', 'tidak', 'basah', 'badan', 'mandi', 'pancur', 'cup', 'tidak', 'rambut', 'basah', 'fasilitas', 'ering', 'rambut', 'tidak', 'sedia', 'kecuali', 'pinjam', 'hotel', 'hotel', 'bintang', 'menu', 'sarapan', 'pilihanya', 'tidak', 'banyak', 'sarapan', 'kadang', 'sky', 'ruang', 'tunggu', 'jumpa', 'coffe', 'view', 'langsung', 'jalan', 'malioboro', 'pengalaman', 'senang', 'semoga', 'sedia', 'dispenser', 'air', 'minum', 'ambil', 'minum', 'sesuai', 'butuh'];Positif
['bersih', 'dekat', 'malioboro', 'kolam', 'besar'];Positif
['hebat', 'mesan', 'aplikas', 'pesan', 'tidak', 'susah', 'lapor', 'masuk', 'praktis', 'lokasi', 'mudah', 'temu', 'nongki', 'malioboro', 'tingal', 'turun'];Positif
['kali', 'libur', 'kota', 'yogyakarta', 'menginap', 'hotel', 'aveta', 'hotel', 'aveta', 'bagus', 'latih', 'hotel', 'letak', 'malioboro', 'dekat', 'sekati', 'tingal', 'jalan', 'kaki', 'malioboro', 'hotel', 'aveta', 'dekat', 'malioboro', 'pusat', 'belanja', 'dekat', 'apotek', 'dekat', 'toko', 'aveta', 'kamar', 'bersih', 'karyawan', 'ramah', 'karyawan', 'ramah', 'bantu', 'sarapan', 'makan', 'lezat', 'banget', 'kondisi', 'kamar', 'bersih', 'nyaman', 'bantu', 'jemput', 'jalan', 'mataram', 'jalan', 'malioboro', 'tutup', 'sehinga', 'keluarga', 'jemput', 'mobil', 'tugas', 'parkir', 'terima', 'kasih', 'aveta', 'hotel', 'baik'];Positif
['layan', 'puas', 'nyaman', 'aman', 'inti', 'setuju'];Positif
['lokasi', 'mudah', 'temu', 'malioboro', 'hotel', 'sambut', 'tamu', 'lantai', 'kolam', 'renang', 'bersih', 'restoran', 'atas', 'kamar', 'toilet', 'bersih', 'besar', 'parkir', 'mobil', 'sedia', 'ruang', 'tanah', 'makan', 'ringan', 'ngin', 'gratis', 'rekomendasi', 'menginap', 'malioboro'];Positif
['hotel', 'bagus', 'bersih', 'wangi', 'kamar', 'luas', 'cocok', 'libur', 'keluarga', 'sarapan', 'banyak', 'jenis', 'lezat', 'fasilitas', 'lengkap', 'kulkas', 'besi', 'hinga', 'ering', 'rambut', 'lokasi', 'mudah', 'temu', 'malioboro', 'hati', 'hati', 'acara', 'akses', 'hotel', 'bawa', 'kendaran', 'sulit', 'jam', 'jalan', 'malioboro', 'tutup', 'kendaran', 'tutup', 'acara', 'karyawan', 'hotel', 'bantu', 'rekomendasi', 'libur', 'keluarga', 'coba'];Positif
['maaf', 'bintang', 'musafir', 'keluarga', 'anak', 'anak', 'usia', 'bawa', 'anak', 'mikir', 'menginap', 'kasih', 'bintang', 'tidak', 'tega', 'bintang', 'lokasi', 'malioboro', 'pusat', 'yogyakarta', 'air', 'panas', 'dingin', 'ruang', 'setuju', 'kamar', 'banyak', 'semut', 'hotel', 'kunjung', 'hidup', 'kali', 'temu', 'hotel', 'banyak', 'semut', 'semut', 'meja', 'kamar', 'tidur', 'rak', 'bagasi', 'wastafel', 'tidak', 'banyak', 'coba', 'bunuh', 'semut', 'tidak', 'kendali', 'hama', 'roti', 'beli', 'kota', 'hancur', 'hilang', 'ribu', 'suruh', 'karyawan', 'hotel', 'sih', 'kamar', 'jangan', 'pakai', 'baygon', 'banyak', 'semut', 'pakai', 'baygon', 'bau', 'samar', 'parfum', 'alhasil', 'minta', 'ganti', 'kamar', 'semut', 'sambut', 'tamu', 'lantai', 'tidak', 'cadang', 'pancur', 'toilet', 'sistem', 'seprot', 'air', 'catat', 'dingin', 'ruang', 'tetes', 'lantai', 'tetes', 'check', 'masuk', 'komentar', 'balas', 'pesan', 'otomatis', 'karyawan', 'hotel', 'semoga', 'beli', 'harap', 'kritis', 'pilih', 'hotel', 'menginap', 'anak', 'anak'];Negatif
['hotel', 'letak', 'belah', 'malioboro', 'pusat', 'belanja', 'akses', 'pintu', 'restoran', 'tempat', 'parkir', 'langsung', 'lift', 'karyawan', 'lantai', 'belah', 'pintu', 'kolam', 'renang', 'kamar', 'harga', 'rupiah', 'lantai', 'kamar', 'kamar', 'bagus', 'luas', 'balkon', 'tidak', 'kamar', 'balkon', 'alhamdulilah', 'atur', 'menginap', 'banyak', 'harap', 'baca', 'cermat', 'kejut', 'makan', 'ringan', 'minum', 'ngin', 'nikmat', 'pelang', 'gratis', 'hotel', 'jual', 'nasi', 'uduk', 'lontong', 'sayur', 'lezat', 'kurang', 'jalan', 'malioboro', 'tutup', 'akses', 'hotel', 'sulit'];Positif
['menginap', 'kamar', 'deluxe', 'balkon', 'kamar', 'bagus', 'dingin', 'ruang', 'dingin', 'lantai', 'bantu', 'ruang', 'sejuk', 'alas', 'pesan', 'kamar', 'superior', 'twin', 'kasur', 'luas', 'kamar', 'besar', 'tidak', 'balkon', 'masuk', 'kamar', 'lantai', 'lengket', 'salah', 'cair', 'muka', 'sunguh', 'tidak', 'lezat', 'kaki', 'suka', 'telanjang', 'kaki', 'kamar', 'tergangu', 'dekorasi', 'kamar', 'kamar', 'mandi', 'kamar', 'superior', 'bagus', 'bersih', 'luas', 'banding', 'kamar', 'deluxe', 'banyak', 'noda', 'kerak', 'air', 'pintu', 'kamar', 'hubung', 'kamar', 'tidak', 'kedap', 'suara', 'karyawan', 'tidak', 'informatif', 'bicara', 'cepat', 'ulang', 'kali', 'inti', 'lapor', 'minta', 'bantu', 'gerobak', 'dorong', 'hotel', 'barang', 'antar', 'turun', 'menit', 'kaget', 'barang', 'geletak', 'lantai', 'kotor', 'gerobak', 'dorong', 'tamu', 'pergi', 'cmiw', 'barang', 'biar', 'awas', 'aman', 'pengalaman', 'menginap', 'kesan', 'lokasi', 'mudah', 'temu', 'mudah', 'akses', 'harap', 'masuk', 'reviewer', 'akomodasi', 'hotel', 'bahan', 'timbang', 'jadi', 'layan', 'terima', 'kasih'];Negatif
['aveta', 'menara', 'pandang', 'kamar', 'penting', 'coba', 'menginap'];Positif
['mantap', 'jajan', 'sambut', 'kamar', 'bersih', 'nyaman', 'dingin', 'ruang', 'awat', 'tingal', 'maret'];Positif
['hotel', 'letak', 'jalan', 'malioboro', 'sibuk', 'lokasi', 'mudah', 'temu', 'harga', 'kamar', 'orang', 'murah', 'kamar', 'besar', 'nyaman', 'sayang', 'kamar', 'kolam', 'renang', 'roftop', 'suara', 'pipa', 'air', 'dengar', 'sarapan', 'prasmanan', 'kadang', 'lezat', 'kadang', 'tidak'];Positif
